"","clip","stimulus","response","language","gender","noise_exposure","age","condition","trial","participant"
"174","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","f","no",20,"laurel_first",41,"08bf8aadf33dec7e219cd57a4a79ea145fa3ac11f894"
"175","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","f","no",20,"laurel_first",42,"08bf8aadf33dec7e219cd57a4a79ea145fa3ac11f894"
"176","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","f","no",20,"laurel_first",43,"08bf8aadf33dec7e219cd57a4a79ea145fa3ac11f894"
"177","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English, Mandarin","f","no",20,"laurel_first",0,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"178","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English, Mandarin","f","no",20,"laurel_first",1,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"179","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English, Mandarin","f","no",20,"laurel_first",2,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"180","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English, Mandarin","f","no",20,"laurel_first",3,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"181","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English, Mandarin","f","no",20,"laurel_first",4,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"182","yanny-laurel-single_yanny_0.wav",0,"Laurel","English, Mandarin","f","no",20,"laurel_first",5,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"183","yanny-laurel-single_yanny_6.wav",1,"Laurel","English, Mandarin","f","no",20,"laurel_first",6,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"184","yanny-laurel-single_yanny_12.wav",2,"Laurel","English, Mandarin","f","no",20,"laurel_first",7,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"185","yanny-laurel-single_yanny_24.wav",3,"Laurel","English, Mandarin","f","no",20,"laurel_first",8,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"186","yanny-laurel-single_yanny_36.wav",4,"Laurel","English, Mandarin","f","no",20,"laurel_first",9,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"187","yanny-laurel-single_yanny_48.wav",5,"Yanny","English, Mandarin","f","no",20,"laurel_first",10,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"188","yanny-laurel-single_yanny_48.wav",5,"Yanny","English, Mandarin","f","no",20,"laurel_first",11,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"189","yanny-laurel-single_yanny_36.wav",4,"Yanny","English, Mandarin","f","no",20,"laurel_first",12,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"190","yanny-laurel-single_yanny_24.wav",3,"Yanny","English, Mandarin","f","no",20,"laurel_first",13,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"191","yanny-laurel-single_yanny_12.wav",2,"Yanny","English, Mandarin","f","no",20,"laurel_first",14,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"192","yanny-laurel-single_yanny_6.wav",1,"Yanny","English, Mandarin","f","no",20,"laurel_first",15,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"193","yanny-laurel-single_yanny_0.wav",0,"Yanny","English, Mandarin","f","no",20,"laurel_first",16,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"194","yanny-laurel-single_laurel_6.wav",-1,"Yanny","English, Mandarin","f","no",20,"laurel_first",17,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"195","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English, Mandarin","f","no",20,"laurel_first",18,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"196","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English, Mandarin","f","no",20,"laurel_first",19,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"197","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English, Mandarin","f","no",20,"laurel_first",20,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"198","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English, Mandarin","f","no",20,"laurel_first",21,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"199","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English, Mandarin","f","no",20,"laurel_first",22,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"200","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English, Mandarin","f","no",20,"laurel_first",23,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"201","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English, Mandarin","f","no",20,"laurel_first",24,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"202","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English, Mandarin","f","no",20,"laurel_first",25,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"203","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English, Mandarin","f","no",20,"laurel_first",26,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"204","yanny-laurel-single_yanny_0.wav",0,"Laurel","English, Mandarin","f","no",20,"laurel_first",27,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"205","yanny-laurel-single_yanny_6.wav",1,"Laurel","English, Mandarin","f","no",20,"laurel_first",28,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"206","yanny-laurel-single_yanny_12.wav",2,"Laurel","English, Mandarin","f","no",20,"laurel_first",29,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"207","yanny-laurel-single_yanny_24.wav",3,"Laurel","English, Mandarin","f","no",20,"laurel_first",30,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"208","yanny-laurel-single_yanny_36.wav",4,"Yanny","English, Mandarin","f","no",20,"laurel_first",31,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"209","yanny-laurel-single_yanny_48.wav",5,"Yanny","English, Mandarin","f","no",20,"laurel_first",32,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"210","yanny-laurel-single_yanny_48.wav",5,"Yanny","English, Mandarin","f","no",20,"laurel_first",33,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"211","yanny-laurel-single_yanny_36.wav",4,"Yanny","English, Mandarin","f","no",20,"laurel_first",34,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"212","yanny-laurel-single_yanny_24.wav",3,"Yanny","English, Mandarin","f","no",20,"laurel_first",35,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"213","yanny-laurel-single_yanny_12.wav",2,"Yanny","English, Mandarin","f","no",20,"laurel_first",36,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"214","yanny-laurel-single_yanny_6.wav",1,"Laurel","English, Mandarin","f","no",20,"laurel_first",37,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"215","yanny-laurel-single_yanny_0.wav",0,"Laurel","English, Mandarin","f","no",20,"laurel_first",38,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"216","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English, Mandarin","f","no",20,"laurel_first",39,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"217","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English, Mandarin","f","no",20,"laurel_first",40,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"218","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English, Mandarin","f","no",20,"laurel_first",41,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"219","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English, Mandarin","f","no",20,"laurel_first",42,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"220","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English, Mandarin","f","no",20,"laurel_first",43,"7fce7539fe88c2ed2566b346607a047d391b1ef767a2"
"221","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Korean","f","no",22,"laurel_first",0,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"222","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Korean","f","no",22,"laurel_first",1,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"223","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Korean","f","no",22,"laurel_first",2,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"224","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Korean","f","no",22,"laurel_first",3,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"225","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Korean","f","no",22,"laurel_first",4,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"226","yanny-laurel-single_yanny_0.wav",0,"Laurel","Korean","f","no",22,"laurel_first",5,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"227","yanny-laurel-single_yanny_6.wav",1,"Laurel","Korean","f","no",22,"laurel_first",6,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"228","yanny-laurel-single_yanny_12.wav",2,"Laurel","Korean","f","no",22,"laurel_first",7,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"229","yanny-laurel-single_yanny_24.wav",3,"Laurel","Korean","f","no",22,"laurel_first",8,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"230","yanny-laurel-single_yanny_36.wav",4,"Laurel","Korean","f","no",22,"laurel_first",9,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"231","yanny-laurel-single_yanny_48.wav",5,"Laurel","Korean","f","no",22,"laurel_first",10,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"232","yanny-laurel-single_yanny_48.wav",5,"Laurel","Korean","f","no",22,"laurel_first",11,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"233","yanny-laurel-single_yanny_36.wav",4,"Laurel","Korean","f","no",22,"laurel_first",12,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"234","yanny-laurel-single_yanny_24.wav",3,"Laurel","Korean","f","no",22,"laurel_first",13,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"235","yanny-laurel-single_yanny_12.wav",2,"Laurel","Korean","f","no",22,"laurel_first",14,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"236","yanny-laurel-single_yanny_6.wav",1,"Laurel","Korean","f","no",22,"laurel_first",15,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"237","yanny-laurel-single_yanny_0.wav",0,"Laurel","Korean","f","no",22,"laurel_first",16,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"238","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Korean","f","no",22,"laurel_first",17,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"239","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Korean","f","no",22,"laurel_first",18,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"240","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Korean","f","no",22,"laurel_first",19,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"241","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Korean","f","no",22,"laurel_first",20,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"242","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Korean","f","no",22,"laurel_first",21,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"243","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Korean","f","no",22,"laurel_first",22,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"244","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Korean","f","no",22,"laurel_first",23,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"245","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Korean","f","no",22,"laurel_first",24,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"246","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Korean","f","no",22,"laurel_first",25,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"247","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Korean","f","no",22,"laurel_first",26,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"248","yanny-laurel-single_yanny_0.wav",0,"Laurel","Korean","f","no",22,"laurel_first",27,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"249","yanny-laurel-single_yanny_6.wav",1,"Laurel","Korean","f","no",22,"laurel_first",28,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"250","yanny-laurel-single_yanny_12.wav",2,"Laurel","Korean","f","no",22,"laurel_first",29,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"251","yanny-laurel-single_yanny_24.wav",3,"Laurel","Korean","f","no",22,"laurel_first",30,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"252","yanny-laurel-single_yanny_36.wav",4,"Laurel","Korean","f","no",22,"laurel_first",31,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"253","yanny-laurel-single_yanny_48.wav",5,"Laurel","Korean","f","no",22,"laurel_first",32,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"254","yanny-laurel-single_yanny_48.wav",5,"Laurel","Korean","f","no",22,"laurel_first",33,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"255","yanny-laurel-single_yanny_36.wav",4,"Laurel","Korean","f","no",22,"laurel_first",34,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"256","yanny-laurel-single_yanny_24.wav",3,"Laurel","Korean","f","no",22,"laurel_first",35,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"257","yanny-laurel-single_yanny_12.wav",2,"Laurel","Korean","f","no",22,"laurel_first",36,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"258","yanny-laurel-single_yanny_6.wav",1,"Laurel","Korean","f","no",22,"laurel_first",37,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"259","yanny-laurel-single_yanny_0.wav",0,"Laurel","Korean","f","no",22,"laurel_first",38,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"260","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Korean","f","no",22,"laurel_first",39,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"261","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Korean","f","no",22,"laurel_first",40,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"262","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Korean","f","no",22,"laurel_first",41,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"263","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Korean","f","no",22,"laurel_first",42,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"264","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Korean","f","no",22,"laurel_first",43,"97279a162743cba794cfc144bd6f7aad1da8f2034b33"
"265","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Spanish","f","no",19,"laurel_first",0,"812cd43231be1e61115ad0732c52075872093764d644"
"266","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Spanish","f","no",19,"laurel_first",1,"812cd43231be1e61115ad0732c52075872093764d644"
"267","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Spanish","f","no",19,"laurel_first",2,"812cd43231be1e61115ad0732c52075872093764d644"
"268","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Spanish","f","no",19,"laurel_first",3,"812cd43231be1e61115ad0732c52075872093764d644"
"269","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Spanish","f","no",19,"laurel_first",4,"812cd43231be1e61115ad0732c52075872093764d644"
"270","yanny-laurel-single_yanny_0.wav",0,"Laurel","Spanish","f","no",19,"laurel_first",5,"812cd43231be1e61115ad0732c52075872093764d644"
"271","yanny-laurel-single_yanny_6.wav",1,"Laurel","Spanish","f","no",19,"laurel_first",6,"812cd43231be1e61115ad0732c52075872093764d644"
"272","yanny-laurel-single_yanny_12.wav",2,"Laurel","Spanish","f","no",19,"laurel_first",7,"812cd43231be1e61115ad0732c52075872093764d644"
"273","yanny-laurel-single_yanny_24.wav",3,"Laurel","Spanish","f","no",19,"laurel_first",8,"812cd43231be1e61115ad0732c52075872093764d644"
"274","yanny-laurel-single_yanny_36.wav",4,"Laurel","Spanish","f","no",19,"laurel_first",9,"812cd43231be1e61115ad0732c52075872093764d644"
"275","yanny-laurel-single_yanny_48.wav",5,"Laurel","Spanish","f","no",19,"laurel_first",10,"812cd43231be1e61115ad0732c52075872093764d644"
"276","yanny-laurel-single_yanny_48.wav",5,"Laurel","Spanish","f","no",19,"laurel_first",11,"812cd43231be1e61115ad0732c52075872093764d644"
"277","yanny-laurel-single_yanny_36.wav",4,"Laurel","Spanish","f","no",19,"laurel_first",12,"812cd43231be1e61115ad0732c52075872093764d644"
"278","yanny-laurel-single_yanny_24.wav",3,"Laurel","Spanish","f","no",19,"laurel_first",13,"812cd43231be1e61115ad0732c52075872093764d644"
"279","yanny-laurel-single_yanny_12.wav",2,"Laurel","Spanish","f","no",19,"laurel_first",14,"812cd43231be1e61115ad0732c52075872093764d644"
"280","yanny-laurel-single_yanny_6.wav",1,"Laurel","Spanish","f","no",19,"laurel_first",15,"812cd43231be1e61115ad0732c52075872093764d644"
"281","yanny-laurel-single_yanny_0.wav",0,"Laurel","Spanish","f","no",19,"laurel_first",16,"812cd43231be1e61115ad0732c52075872093764d644"
"282","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Spanish","f","no",19,"laurel_first",17,"812cd43231be1e61115ad0732c52075872093764d644"
"283","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Spanish","f","no",19,"laurel_first",18,"812cd43231be1e61115ad0732c52075872093764d644"
"284","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Spanish","f","no",19,"laurel_first",19,"812cd43231be1e61115ad0732c52075872093764d644"
"285","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Spanish","f","no",19,"laurel_first",20,"812cd43231be1e61115ad0732c52075872093764d644"
"286","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Spanish","f","no",19,"laurel_first",21,"812cd43231be1e61115ad0732c52075872093764d644"
"287","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Spanish","f","no",19,"laurel_first",22,"812cd43231be1e61115ad0732c52075872093764d644"
"288","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Spanish","f","no",19,"laurel_first",23,"812cd43231be1e61115ad0732c52075872093764d644"
"289","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Spanish","f","no",19,"laurel_first",24,"812cd43231be1e61115ad0732c52075872093764d644"
"290","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Spanish","f","no",19,"laurel_first",25,"812cd43231be1e61115ad0732c52075872093764d644"
"291","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Spanish","f","no",19,"laurel_first",26,"812cd43231be1e61115ad0732c52075872093764d644"
"292","yanny-laurel-single_yanny_0.wav",0,"Laurel","Spanish","f","no",19,"laurel_first",27,"812cd43231be1e61115ad0732c52075872093764d644"
"293","yanny-laurel-single_yanny_6.wav",1,"Laurel","Spanish","f","no",19,"laurel_first",28,"812cd43231be1e61115ad0732c52075872093764d644"
"294","yanny-laurel-single_yanny_12.wav",2,"Laurel","Spanish","f","no",19,"laurel_first",29,"812cd43231be1e61115ad0732c52075872093764d644"
"295","yanny-laurel-single_yanny_24.wav",3,"Laurel","Spanish","f","no",19,"laurel_first",30,"812cd43231be1e61115ad0732c52075872093764d644"
"296","yanny-laurel-single_yanny_36.wav",4,"Laurel","Spanish","f","no",19,"laurel_first",31,"812cd43231be1e61115ad0732c52075872093764d644"
"297","yanny-laurel-single_yanny_48.wav",5,"Laurel","Spanish","f","no",19,"laurel_first",32,"812cd43231be1e61115ad0732c52075872093764d644"
"298","yanny-laurel-single_yanny_48.wav",5,"Laurel","Spanish","f","no",19,"laurel_first",33,"812cd43231be1e61115ad0732c52075872093764d644"
"299","yanny-laurel-single_yanny_36.wav",4,"Laurel","Spanish","f","no",19,"laurel_first",34,"812cd43231be1e61115ad0732c52075872093764d644"
"300","yanny-laurel-single_yanny_24.wav",3,"Laurel","Spanish","f","no",19,"laurel_first",35,"812cd43231be1e61115ad0732c52075872093764d644"
"301","yanny-laurel-single_yanny_12.wav",2,"Laurel","Spanish","f","no",19,"laurel_first",36,"812cd43231be1e61115ad0732c52075872093764d644"
"302","yanny-laurel-single_yanny_6.wav",1,"Laurel","Spanish","f","no",19,"laurel_first",37,"812cd43231be1e61115ad0732c52075872093764d644"
"303","yanny-laurel-single_yanny_0.wav",0,"Laurel","Spanish","f","no",19,"laurel_first",38,"812cd43231be1e61115ad0732c52075872093764d644"
"304","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Spanish","f","no",19,"laurel_first",39,"812cd43231be1e61115ad0732c52075872093764d644"
"305","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Spanish","f","no",19,"laurel_first",40,"812cd43231be1e61115ad0732c52075872093764d644"
"306","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Spanish","f","no",19,"laurel_first",41,"812cd43231be1e61115ad0732c52075872093764d644"
"307","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Spanish","f","no",19,"laurel_first",42,"812cd43231be1e61115ad0732c52075872093764d644"
"308","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Spanish","f","no",19,"laurel_first",43,"812cd43231be1e61115ad0732c52075872093764d644"
"309","yanny-laurel-single_yanny_48.wav",5,"Yanny","English","m","no",18,"random",0,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"310","yanny-laurel-single_yanny_24.wav",3,"Yanny","English","m","no",18,"random",1,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"311","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","m","no",18,"random",2,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"312","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","m","no",18,"random",3,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"313","yanny-laurel-single_yanny_36.wav",4,"Yanny","English","m","no",18,"random",4,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"314","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","m","no",18,"random",5,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"315","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","m","no",18,"random",6,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"316","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","m","no",18,"random",7,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"317","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","m","no",18,"random",8,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"318","yanny-laurel-single_yanny_6.wav",1,"Yanny","English","m","no",18,"random",9,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"319","yanny-laurel-single_yanny_12.wav",2,"Yanny","English","m","no",18,"random",10,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"320","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","m","no",18,"random",11,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"321","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","m","no",18,"random",12,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"322","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","m","no",18,"random",13,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"323","yanny-laurel-single_yanny_48.wav",5,"Yanny","English","m","no",18,"random",14,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"324","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","m","no",18,"random",15,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"325","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","m","no",18,"random",16,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"326","yanny-laurel-single_yanny_24.wav",3,"Yanny","English","m","no",18,"random",17,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"327","yanny-laurel-single_yanny_12.wav",2,"Yanny","English","m","no",18,"random",18,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
"328","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","m","no",18,"random",19,"3237f8c4509e354e47ea9c8aa2ae4a47328d455c658b"
